"|","time","accelerations__z","accelerations__y","accelerations__x","rotation__gamma","rotation__alpha","rotation__beta","uuid","location__longitude","location__latitude"
"-JlgGPeQ_WlCTDDYjnAM","1427745647257","6.183624267578125","7.538144111633301","-0.07242459803819656","0.014114754274487495","0.20266656577587128","-0.1786981076002121","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgMe7_raxLhCkPR5iD","1427747282077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgKBrVu4FPnDSRVXRc","1427746637925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgNyrrmxdu79ffLswd","1427747629367","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfz8bOtcD02PBZrhf8","1427740858973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgKK9kQ9MpPC1a30FX","1427746671925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgO6tzXt2RQ5YmxMxg","1427747666366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzHOucar_quZJNVoe","1427740894974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfykDPWBNoj1pttapi","1427740754974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgK1MbfvmliVVDLcaW","1427746594924","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgUym-sc0tHvK6HEkQ","1427749463835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfyRC8AHbEmwKV6FxM","1427740672973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfyB_8meeib1CKRpHD","1427740608973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgTNKvV_QWzMv_jPcA","1427749045131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgTliwkQmRmdBFgLoZ","1427749149132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKFHF5k5ZwGoqSCD9","1427746651925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgWRXH18kvGyGrjH-k","1427749847867","1.813009262084961","0.9756371974945068","2.251746654510498","5.228850364685059","1.4692660570144653","0.12596751749515533","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgO5frOQLAPPOBW8Rr","1427747661366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfxM6GTVNtUVUE1tOP","1427740389973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533722","47.4727068"
"-JlgVjMNPy69CjpjJENS","1427749662835","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgOCkzQG_07_JN9hGN","1427747690366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgX5Y46xAwbPt41ygM","1427750019945","9.519346237182617","4.059369087219238","2.2637176513671875","-0.31372037529945374","-0.2996056377887726","-0.5203816890716553","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgTSDQ0qpMfLzVriG9","1427749065131","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfye6lYa3VT5X30z4i","1427740729973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHyRfBYzhtNL1ZLnS","1427746055029","8.556278228759766","5.713762283325195","-0.9684545993804932","-0.0439421571791172","0.020506341010332108","-0.049002163112163544","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-Jlfxk00XAjum3JjUtIO","1427740491973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfzJq96UDXJRY8BJ-6","1427740904974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgNiVzJSF-k7TfGRfb","1427747562366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKajkRuRZlqWaI_zh","1427746743925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgGhs9UVSyBcYZ5cw1","1427745725016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgJwkUQkIpYamrwBZ7","1427746571940","10.288483619689941","6.141726016998291","3.706224203109741","0.25672873854637146","0.8663263320922852","0.4253068268299103","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgKUQ-V-pBkg8peWhR","1427746713925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgL5ENODSopc4qLeqG","1427746872925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfyCJ0UeXwO8Z87c2z","1427740611973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgOOibQjj4oomLgZaH","1427747739366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgKkkMLUgk7nvPMHHl","1427746784924","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgMgJzZRg--WK4elK9","1427747291077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgVLwsk6E0JGMUZHrF","1427749562835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgWpBMXv1IVwbFhqIX","1427749948861","9.060257911682129","3.8091750144958496","-1.7687164545059204","1.9624834060668945","0.5611280798912048","0.0836232602596283","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgWbGTbG4dospqOeNh","1427749891847","6.3302693367004395","2.8095955848693848","1.1300631761550903","3.163036584854126","0.5850964784622192","-0.07696535438299179","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgSsM3Ft7kQzqKltJh","1427748914132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgWPKXMLH70VKgCCPv","1427749838859","12.855666160583496","7.443572998046875","-4.959589004516602","1.2287825345993042","0.08282431215047836","-0.024501081556081772","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-Jlfx2505RAFgYl1BiYk","1427740307973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgX8E8_6oKXKcfUEXK","1427750030960","6.457760334014893","3.1256303787231445","2.606687068939209","0.5480785369873047","-0.0029294772539287806","-0.3502056896686554","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfzauOoBAoZNWuvo6p","1427740978973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgTDZvZ5cU4PzViOQX","1427749005132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgUnmOO7vzK_Y5_IZ_","1427749418797","5.31812047958374","4.031835556030273","-0.6141127347946167","0.7784420251846313","0.38056573271751404","0.08388957381248474","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgVvKa9oGYDn5tLaif","1427749711869","8.40185260772705","2.9203274250030518","0.7332242727279663","1.16033935546875","0.9020127058029175","0.5539374947547913","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgGPAqXBFLrKdWk2lZ","1427745645259","7.811681747436523","6.078877925872803","-0.8158242106437683","-0.030360037460923195","0.07376956194639206","0.06631271541118622","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNlRU6IcfJh6nSX_W","1427747574366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlb2KRuklrbGfvDY3Ey","1427658067780","","","","","","","28056e79-18e4-4934-bffb-3fe0669e9849","19.0533571","47.4726882"
"-JlgWvXUNrIqR679s3u-","1427749974852","12.055403709411621","3.4165258407592773","1.0013748407363892","1.011202335357666","0.3922836482524872","-0.6607303023338318","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfzOEONapCaKY5ZAEg","1427740922973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgWDMX5Ikk4OKtgzlD","1427749789835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgW5EHBXnIBqE4TE67","1427749756524","4.613626480102539","4.523844242095947","1.2006921768188477","0.6173207759857178","0.8167915344238281","-0.17736652493476868","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlfyJcmK5HBAsas3bX8","1427740641974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgTpcvPZ8AdKwyrIiT","1427749165132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgO2kMewzsiZaBKgav","1427747649366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgXLs9W1a8lvpNpTZ9","1427750086835","16.744447708129883","0.1322796493768692","-2.0614075660705566","-1.1334413290023804","-0.1786981076002121","-1.515338659286499","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgNc9jvLMMwcczeODi","1427747536366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgM8PdYbdoqRwL7rJq","1427747148077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlfwxxtvIL6HWezNOJ9","1427740286973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgWQJ4NsGSEpJdoN3G","1427749842862","8.51677417755127","4.2329487800598145","-0.5309142470359802","0.048469532281160355","-0.4556668698787689","-0.19467708468437195","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgOIrbMurHgUAvL6BM","1427747715366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlfy1o7aHgaXht4u02D","1427740568972","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgHsKPdQzxYeFB5qng","1427746029988","9.124302864074707","4.590881824493408","-0.1173158809542656","0.04767058417201042","0.0673779770731926","-0.011717909015715122","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlfzcrO9p2xNhjT1vYa","1427740986973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgVgBKa_CRUpIahXGq","1427749649835","4.74231481552124","4.140771865844727","-0.2017114907503128","0.5880259871482849","-0.13289174437522888","0.45460161566734314","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgMKbqlWVm3PHOLnMd","1427747198076","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgX2qu97Cm1vCRtzxb","1427750008929","9.26915168762207","4.409521102905273","1.1037269830703735","0.035952676087617874","-0.15739282965660095","-0.11531487852334976","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgNx9UkOGXa7TvLayF","1427747622366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgVruEgwLT8YVJ1Z1_","1427749697834","10.220248222351074","3.02986216545105","-4.7836151123046875","1.3121395111083984","-0.018908444792032242","-1.679922103881836","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgNGoFqmQGEl3oWmz2","1427747444814","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfxwStSawKSDDsF_BJ","1427740542973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfymQ0iH8Sl4IeEdKL","1427740763973","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlfxB7AygAQw57nc-s1","1427740344974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533155","47.4727135"
"-JlgNYlUgE0j9YQyMSBh","1427747518366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgIYCaTebtGzJ0aV5C","1427746205615","9.947908401489258","6.613982200622559","1.6466121673583984","-1.168062448501587","-0.7970841526985168","-0.2173139452934265","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgVCf71s21e56ajpCT","1427749524835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-Jlfy9c9xSl-biPttCWx","1427740600974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgWiajY-sEhqKN6j3q","1427749921874","4.211999416351318","4.015674591064453","1.1378443241119385","-0.5121259093284607","0.18668758869171143","-0.1438107043504715","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgUuNkFoOEC8_kXwXy","1427749445835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlfzuBnuV8jiDhBzzSV","1427741057975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgTAt2HcmSOKiz7nOl","1427748994132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlfzaQBaQ0LJA_kZKrn","1427740976975","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgI8o5C4kRx8hFGtYv","1427746101581","9.393052101135254","4.820724964141846","-0.01496376097202301","-0.27830034494400024","-0.018908444792032242","-0.27483823895454407","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgW5TnfL4XNkv_8V1g","1427749757525","4.765658378601074","4.957194805145264","3.202843427658081","0.3603256940841675","1.3430321216583252","0.4194478690624237","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgHYE5tWDbQggLDeUB","1427745943572","6.0872578620910645","6.162076473236084","3.2411506175994873","0.1203748807311058","0.6032059788703918","0.30466562509536743","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
"-JlgNqoESexbRGtxod6T","1427747596366","5.137956619262695","5.592256546020508","5.474940776824951","-0.3020024597644806","-1.1566108465194702","-1.2889699935913086","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-Jlb5iCICRdR-fTKXt8c","1427658956787","5.95138692855835","8.271368026733398","-0.11611878126859665","-0.0463390052318573","0.13981595635414124","-0.2689792811870575","2f6849d2-282e-4508-8122-b29d5effdbb1","19.0532726","47.472709"
"-JlgK4XkYu9buxK1lzZK","1427746607925","8.725667953491211","7.64109468460083","10.498574256896973","-1.1648666858673096","-0.8556736707687378","-1.6703346967697144","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfxr_PeZeMogs1pBY3","1427740522974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgUvMFDyptL4EVbeR7","1427749449835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgWJxPgRaHShtuEMOp","1427749816835","3.3931822776794434","12.871827125549316","4.476558685302734","-0.3888215124607086","-1.090564489364624","-0.5648564696311951","38d53a4c-e37d-4408-b0fa-a05f958f0b1c","",""
"-JlgMU8FrtvRQApwC6--","1427747237077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-JlgV-ycGIWsc5a_BQsq","1427749472835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgV0hVdVhZp5LPZa-H","1427749475835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgT2LA4JBIG6gZbBrG","1427748959132","3.178901195526123","7.805097579956055","2.7461493015289307","-0.005858954507857561","1.3659353256225586","-1.3925669193267822","5afb7df1-1646-4ee7-be55-b45e8110a04e","",""
"-JlgM2YcVJDCKR1pIdVk","1427747124077","2.9047651290893555","7.954735279083252","3.7056257724761963","1.167529821395874","-0.7123956084251404","-0.25912559032440186","45f315f8-463c-487d-b1e3-304b4bb918b4","",""
"-Jlfxrp14ROH4xozHZnu","1427740523974","","","","","","","e32436fb-6520-484f-9d4e-4acb220de8c0","19.0533999","47.4727397"
"-JlgVE7s8dHcpqQWALf3","1427749530835","10.023324966430664","10.421361923217773","0.6015431880950928","1.5180017948150635","0.08655273914337158","-0.3749730885028839","1a122210-4044-429a-be47-cf137b1e502b","",""
"-JlgGck13Z5lEtdpJroP","1427745704016","2.6210522651672363","5.908291339874268","11.033679008483887","0.900414764881134","0.9707222580909729","-0.47990164160728455","5a200e6c-97ca-439e-8cb9-1644f88f597f","",""
